Onset,Duration,Annotation
+1080.3771640,,Markoff: 2
+1080.4310000,,Markon: 2
+1081.9820000,0.434000,Spindle
+1084.9170000,0.434000,Spindle
+1085.3390000,0.053000,K-Complex
+1105.2580000,0.053000,Spindle
+1110.3410000,,Markoff: 2
+1110.4310000,,Markon: 1
+1124.9320000,,Trigger-12
+1127.0510000,,Trigger-2
+1127.1070000,,Trigger-14
+1129.1840000,,Trigger-12
+1131.3050000,,Trigger-2
+1131.3610000,,Trigger-10
+1133.4380000,,Trigger-12
+1135.5590000,,Trigger-2
+1135.6150000,,Trigger-10
+1137.6910000,,Trigger-12
+1139.8260000,,Trigger-2
+1139.8820000,,Trigger-14
+1140.3770000,,Markoff: 1
+1140.4667090,,Markon: 2
+1141.9590000,,Trigger-12
+1144.0920000,,Trigger-2
+1144.1480000,,Trigger-14
+1146.2260000,,Trigger-12
+1148.3590000,,Trigger-2
+1148.4150000,,Trigger-14
+1150.4920000,,Trigger-12
+1152.6260000,,Trigger-2
+1152.6820000,,Trigger-10
+1154.7590000,,Trigger-12
+1156.8920000,,Trigger-2
+1156.9480000,,Trigger-10
+1159.0260000,,Trigger-12
+1161.1590000,,Trigger-2
+1161.2150000,,Trigger-10
+1163.2930000,,Trigger-12
+1164.7270000,,Spindle
+1165.4260000,,Trigger-2
+1165.4820000,,Trigger-10
+1167.5590000,,Trigger-12
+1168.9130000,,Spindle
+1169.6920000,,Trigger-2
+1169.7490000,,Trigger-14
+1170.2709100,,Markoff: 2
+1170.4667090,,Markon: 2
+1171.8260000,,Trigger-12
+1173.8690000,,Spindle
+1173.9590000,,Trigger-2
+1174.0150000,,Trigger-14
+1176.0930000,,Trigger-12
+1178.2260000,,Trigger-2
+1178.2820000,,Trigger-10
+1180.3600000,,Trigger-12
+1181.4380000,,Spindle
+1182.4930000,,Trigger-2
+1182.5480000,,Trigger-10
+1184.6260000,,Trigger-12
+1185.2990000,,Spindle
+1186.7590000,,Trigger-2
+1186.8150000,,Trigger-10
+1188.8930000,,Trigger-12
+1191.0260000,,Trigger-2
+1191.0820000,,Trigger-14
+1193.1600000,,Trigger-12
+1195.2930000,,Trigger-2
+1195.3490000,,Trigger-14
+1197.4260000,,Trigger-12
+1199.5600000,,Trigger-2
+1199.6150000,,Trigger-14
+1200.3948730,,Markoff: 2
+1200.4667090,,Markon: 2
+1201.6940000,,Trigger-12
+1203.8270000,,Trigger-2
+1203.8830000,,Trigger-10
+1205.9600000,,Trigger-12
+1208.0940000,,Trigger-2
+1208.1500000,,Trigger-10
+1210.2270000,,Trigger-12
+1212.3610000,,Trigger-2
+1212.4160000,,Trigger-14
+1214.4940000,,Trigger-12
+1216.6270000,,Trigger-2
+1216.6840000,,Trigger-10
+1218.7600000,,Trigger-12
+1220.8940000,,Trigger-2
+1220.9500000,,Trigger-10
+1223.0270000,,Trigger-12
+1225.1600000,,Trigger-2
+1225.2170000,,Trigger-10
+1227.2940000,,Trigger-12
+1229.4263830,,Trigger-2
+1229.4830000,,Trigger-10
+1230.3417460,,Markoff: 2
+1230.4312910,,Markon: 2
+1231.5600000,,Trigger-12
+1231.5850000,,Spindle
+1233.6950000,,Trigger-2
+1233.7500000,,Trigger-10
+1235.7970000,,Spindle
+1235.8270000,,Trigger-12
+1237.9610000,,Trigger-2
+1238.0180000,,Trigger-14
+1240.0950000,,Trigger-12
+1242.2270000,,Trigger-2
+1242.2830000,,Trigger-14
+1244.3620000,,Trigger-12
+1245.5910000,,Spindle
+1246.4940000,,Trigger-2
+1246.5500000,,Trigger-14
+1248.5130000,,Spindle
+1248.6280000,,Trigger-12
+1250.7620000,,Trigger-2
+1250.8170000,,Trigger-14
+1252.8950000,,Trigger-12
+1255.0270000,,Trigger-2
+1255.0840000,,Trigger-14
+1257.1620000,,Trigger-12
+1259.3342373,,Trigger-2
+1259.3510000,,Trigger-10
+1260.3417460,,Markoff: 2
+1260.4490000,,Markon: 1
+1261.4280000,,Trigger-12
+1263.5620000,,Trigger-2
+1263.6180000,,Trigger-14
+1265.6950000,,Trigger-12
+1267.8280000,,Trigger-2
+1267.8840000,,Trigger-14
+1269.1800000,,Spindle
+1269.9620000,,Trigger-12
+1272.0950000,,Trigger-2
+1272.1510000,,Trigger-14
+1274.2280000,,Trigger-12
+1276.3620000,,Trigger-2
+1276.4180000,,Trigger-14
+1278.4950000,,Trigger-12
+1280.6280000,,Trigger-2
+1280.6830000,,Trigger-10
+1282.7620000,,Trigger-12
+1284.8960000,,Trigger-2
+1284.9510000,,Trigger-10
+1287.0290000,,Trigger-12
+1289.1630000,,Trigger-2
+1289.2180000,,Trigger-10
+1290.4120000,,Markoff: 1
+1290.4312910,,Markon: 2
+1291.2960000,,Trigger-12
+1293.4300000,,Trigger-2
+1293.4850000,,Trigger-10
+1295.5620000,,Trigger-12
+1296.2310000,,Spindle
+1297.6960000,,Trigger-2
+1297.7510000,,Trigger-10
+1298.7460000,,Spindle
+1299.8290000,,Trigger-12
+1300.5360000,,Spindle
+1301.9640000,,Trigger-2
+1302.0190000,,Trigger-10
+1304.0950000,,Trigger-12
+1306.2300000,,Trigger-2
+1306.2860000,,Trigger-10
+1308.3630000,,Trigger-12
+1310.4950000,,Trigger-2
+1310.5510000,,Trigger-10
+1312.6290000,,Trigger-12
+1314.7630000,,Trigger-2
+1314.8190000,,Trigger-14
+1316.8960000,,Trigger-12
+1319.0300000,,Trigger-2
+1319.0860000,,Trigger-10
+1320.3948730,,Markoff: 2
+1320.4667090,,Markon: 2
+1321.1630000,,Trigger-12
+1323.2960000,,Trigger-2
+1323.3520000,,Trigger-10
+1325.4300000,,Trigger-12
+1327.5630000,,Trigger-2
+1327.6190000,,Trigger-14
+1329.6960000,,Trigger-12
+1331.8300000,,Trigger-2
+1331.8850000,,Trigger-14
+1332.5500000,,Spindle
+1333.9630000,,Trigger-12
+1336.0970000,,Trigger-2
+1336.1530000,,Trigger-10
+1338.2300000,,Trigger-12
+1340.3630000,,Trigger-2
+1340.4190000,,Trigger-10
+1342.4980000,,Trigger-12
+1344.6300000,,Trigger-2
+1344.6860000,,Trigger-10
+1346.3190000,,Spindle
+1346.7630000,,Trigger-12
+1348.8970000,,Trigger-2
+1348.9530000,,Trigger-14
+1350.4125820,,Markoff: 2
+1350.4310000,,Markon: 2
+1351.0310000,,Trigger-12
+1353.1630000,,Trigger-2
+1353.2190000,,Trigger-14
+1355.2980000,,Trigger-12
+1357.4300000,,Trigger-2
+1357.4870000,,Trigger-14
+1359.0220000,,Spindle
+1359.5630000,,Trigger-12
+1361.6970000,,Trigger-2
+1361.8002312,,Trigger-14
+1361.9580000,,Spindle
+1363.2700000,,k-complex
+1363.5770000,,Spindle
+1363.8405998,,Trigger-12
+1365.9640000,,Trigger-2
+1366.0200000,,Trigger-14
+1367.1570000,,Spindle
+1368.0970000,,Trigger-12
+1368.1970000,,Spindle
+1370.2300000,,Trigger-2
+1370.2860000,,Trigger-10
+1372.3640000,,Trigger-12
+1374.4970000,,Trigger-2
+1374.5530000,,Trigger-10
+1376.6300000,,Trigger-12
+1378.7640000,,Trigger-2
+1378.8190000,,Trigger-14
+1380.3410000,,Markoff: 2
+1380.4490000,,Markon: 1
+1380.8980000,,Trigger-12
+1383.0310000,,Trigger-2
+1383.0870000,,Trigger-14
+1385.1650000,,Trigger-12
+1387.2980000,,Trigger-2
+1387.3540000,,Trigger-10
+1389.4310000,,Trigger-12
+1391.5650000,,Trigger-2
+1391.6220000,,Trigger-14
+1393.6980000,,Trigger-12
+1395.8310000,,Trigger-2
+1395.8870000,,Trigger-10
+1397.9650000,,Trigger-12
+1400.0980000,,Trigger-2
+1400.1540000,,Trigger-14
+1400.4880000,,Spindle
+1402.2310000,,Trigger-12
+1403.0280000,,Spindle
+1404.3650000,,Trigger-2
+1404.4210000,,Trigger-10
+1406.4980000,,Trigger-12
+1408.6310000,,Trigger-2
+1408.6880000,,Trigger-14
+1410.1370000,0.197000,Spindle
+1410.4120000,,Markoff: 1
+1410.4490000,,Markon: w
+1410.7650000,,Trigger-12
+1412.2030000,0.197000,Spindle
+1412.8980000,,Trigger-2
+1412.9540000,,Trigger-14
+1415.0310000,,Trigger-12
+1417.1660000,,Trigger-2
+1417.2220000,,Trigger-14
+1419.2990000,,Trigger-12
+1419.3780000,0.197000,K-Complex
+1421.4310000,,Trigger-2
+1421.4870000,,Trigger-14
+1423.5660000,,Trigger-12
+1425.6980000,,Trigger-2
+1425.7550000,,Trigger-14
+1427.8320000,,Trigger-12
+1429.9650000,,Trigger-2
+1430.0220000,,Trigger-10
+1431.2780000,0.197000,Spindle
+1432.0990000,,Trigger-12
+1434.2330000,,Trigger-2
+1434.2890000,,Trigger-14
+1436.3660000,,Trigger-12
+1438.4990000,,Trigger-2
+1438.5550000,,Trigger-14
+1440.3940000,,Markoff: w
+1440.4312910,,Markon: 2
+1440.6340000,,Trigger-12
+1442.7660000,,Trigger-2
+1442.8210000,,Trigger-14
+1444.8990000,,Trigger-12
+1447.0330000,,Trigger-2
+1447.0880000,,Trigger-14
+1449.1660000,,Trigger-12
+1451.2990000,,Trigger-2
+1451.3550000,,Trigger-10
+1453.4330000,,Trigger-12
+1454.9060000,0.487000,K-Complex
+1455.5660000,,Trigger-2
+1455.6220000,,Trigger-14
+1457.6990000,,Trigger-12
+1459.8330000,,Trigger-2
+1459.8890000,,Trigger-10
+1461.9660000,,Trigger-12
+1464.1000000,,Trigger-2
+1464.1550000,,Trigger-14
+1466.2330000,,Trigger-12
+1468.3660000,,Trigger-2
+1468.4220000,,Trigger-14
+1469.9790000,0.487000,Spindle
+1470.3417460,,Markoff: 2
+1470.4990000,,Trigger-12
+1470.5020000,,Markon: 2
+1472.6340000,,Trigger-2
+1472.6890000,,Trigger-10
+1474.7670000,,Trigger-12
+1476.9130000,,Trigger-2
+1476.9690000,,Trigger-10
+1479.0460000,,Trigger-12
+1480.0310000,0.487000,Spindle
+1481.1810000,,Trigger-2
+1481.2370000,,Trigger-14
+1483.3130000,,Trigger-12
+1485.4460000,,Trigger-2
+1485.5020000,,Trigger-10
+1486.3360000,0.487000,Spindle
+1487.5810000,,Trigger-12
+1489.7130000,,Trigger-2
+1489.7700000,,Trigger-14
+1491.7200000,0.487000,Spindle
+1491.8460000,,Trigger-12
+1493.9810000,,Trigger-2
+1494.0370000,,Trigger-10
+1496.1140000,,Trigger-12
+1498.2470000,,Trigger-2
+1498.3030000,,Trigger-14
+1500.3810000,,Trigger-12
+1500.3940000,,Markoff: 2
+1500.4490000,,Markon: 1
+1502.5140000,,Trigger-2
+1502.5700000,,Trigger-10
+1504.6480000,,Trigger-12
+1506.7810000,,Trigger-2
+1506.8370000,,Trigger-10
+1508.9140000,,Trigger-12
+1511.0470000,,Trigger-2
+1511.1020000,,Trigger-10
+1513.1810000,,Trigger-12
+1515.3140000,,Trigger-2
+1515.3710000,,Trigger-14
+1517.4470000,,Trigger-12
+1519.5810000,,Trigger-2
+1519.6370000,,Trigger-14
+1519.9560000,0.487000,Spindle
+1521.7150000,,Trigger-12
+1523.8470000,,Trigger-2
+1523.9030000,,Trigger-14
+1524.6820000,0.487000,Spindle
+1525.9810000,,Trigger-12
+1528.1150000,,Trigger-2
+1528.1700000,,Trigger-10
+1530.2480000,,Trigger-12
+1530.4120000,,Markoff: 1
+1530.4310000,,Markon: 2
+1531.0010000,0.487000,Spindle
+1532.3810000,,Trigger-2
+1532.4380000,,Trigger-10
+1533.8700000,0.487000,Spindle
+1534.5150000,,Trigger-12
+1536.2790000,0.487000,Spindle
+1536.6480000,,Trigger-2
+1536.7040000,,Trigger-10
+1538.2930000,0.487000,Spindle
+1538.7810000,,Trigger-12
+1540.9150000,,Trigger-2
+1540.9700000,,Trigger-14
+1543.0480000,,Trigger-12
+1543.6120000,0.487000,Spindle
+1545.1820000,,Trigger-2
+1545.2380000,,Trigger-14
+1546.2310000,0.487000,Spindle
+1547.3140000,,Trigger-12
+1549.4490000,,Trigger-2
+1549.5050000,,Trigger-14
+1551.5820000,,Trigger-12
+1553.7150000,,Trigger-2
+1553.7710000,,Trigger-10
+1555.8480000,,Trigger-12
+1557.9820000,,Trigger-2
+1558.0380000,,Trigger-14
+1560.1150000,,Trigger-12
+1560.3940000,,Markoff: 2
+1560.4840000,,Markon: 2
+1562.2490000,,Trigger-2
+1562.3060000,,Trigger-10
+1564.3820000,,Trigger-12
+1566.5150000,,Trigger-2
+1566.5710000,,Trigger-14
+1568.6490000,,Trigger-12
+1570.7820000,,Trigger-2
+1570.8380000,,Trigger-10
+1572.9150000,,Trigger-12
+1574.4800000,0.158000,Spindle
+1575.0490000,,Trigger-2
+1575.1050000,,Trigger-10
+1577.1820000,,Trigger-12
+1579.3110000,0.158000,Spindle
+1579.3160000,,Trigger-2
+1579.3730000,,Trigger-10
+1581.4490000,,Trigger-12
+1582.4970000,0.158000,Spindle
+1583.5820000,,Trigger-2
+1583.6380000,,Trigger-14
+1585.7170000,,Trigger-12
+1587.8490000,,Trigger-2
+1587.9060000,,Trigger-14
+1589.9612874,,Trigger-12
+1590.4120000,,Markoff: 2
+1590.4660000,,Markon: 1
+1592.1160000,,Trigger-2
+1592.1730000,,Trigger-10
+1594.2500000,,Trigger-12
+1596.3820000,,Trigger-2
+1596.4390000,,Trigger-10
+1598.5170000,,Trigger-12
+1600.6360000,,Trigger-2
+1600.6920000,,Trigger-10
+1620.3770000,,Markoff: 1
+1620.4310000,,Markon: 1
+1621.0010000,,Spindle
+1643.7550000,,spindle
+1650.4120000,,Markoff: 1
+1650.4490000,,Markon: 3
+1659.9390000,,Spindle
+1663.9800000,,Spindle
+1671.7330000,,Spindle
+1680.3940000,,Markoff: 3
+1680.4310000,,Markon: 1
+1685.6740000,,Spindle
+1710.4120000,,Markoff: 1
+1710.4770000,,Markon: 1
+1740.4060000,,Markoff: 1
+1740.4600000,,Markon: 1
+1770.3700000,,Markoff: 1
+1770.4490000,,Markon: 1
+1800.4120000,,Markoff: 1
+1800.4490000,,Markon: 1
+1800.6600000,,Spindle
+1802.1340000,,Spindle
+1830.3940000,,Markoff: 1
+1830.5020000,,Markon: 1
+1850.2140000,,Spindle
+1860.4120000,,Markoff: 1
+1860.4490000,,Markon: 1
+1862.4170000,0.408000,Spindle
+1879.1480000,0.408000,Spindle
+1890.3240000,,Markoff: 1
+1890.4420000,,Markon: 1
+1920.3880000,,Markoff: 1
+1920.4310000,,Markon: 1
+1928.6480000,1.553000,Spindle
+1930.5330000,,spindle
+1950.3940000,,Markoff: 1
+1950.4490000,,Markon: 1
+1957.2700000,,spindle
+1960.7280000,1.553000,Spindle
+1980.4120000,,Markoff: 1
+1980.5020000,,Markon: 1
+1986.5670000,1.553000,Spindle
+2010.3060000,,Markoff: 1
+2010.4840000,,Markon: 1
+2016.9090000,1.553000,Spindle
+2040.3770000,,Markoff: 1
+2040.4600000,,Markon: 1
+2070.3700000,,Markoff: 1
+2070.5020000,,Markon: 1
+2081.1180000,,Spindle
+2100.4120000,,Markoff: 1
+2100.4660000,,Markon: 1
+2107.8540000,0.355000,K-Complex
+2108.2620000,0.355000,Spindle
+2130.3410000,,Markoff: 1
+2130.4844180,,Markon: 2
+2139.7120000,0.987000,Spindle
+2154.6770000,0.987000,K-Complex
+2160.3948730,,Markoff: 2
+2160.5021270,,Markon: 2
+2177.4370000,,Spindle
+2182.4900000,,spindle
+2190.3770000,,Markoff: 2
+2190.4840000,,Markon: 1
+2191.5610000,,Spindle
+2195.3000000,,Spindle
+2197.9590000,,Spindle
+2220.3590000,,Markoff: 1
+2220.4490000,,Markon: 2
+2235.5280000,,Spindle
+2243.8740000,,Spindle
+2246.9350000,,k-complex
+2250.3594550,,Markoff: 2
+2250.4667090,,Markon: 2
+2255.4450000,,Spindle
+2262.2460000,,k-complex
+2275.4930000,,Spindle
+2280.3063280,,Markoff: 2
+2280.4844180,,Markon: 2
+2284.2340000,,Spindle
+2310.3594550,,Markoff: 2
+2310.4667090,,Markon: 2
+2313.8120000,,Spindle
+2320.1440000,,K-Complex
+2340.4125820,,Markoff: 2
+2340.4310000,,Markon: 2
+2349.9600000,,Spindle
+2363.8470000,,Spindle
+2370.3240000,,Markoff: 2
+2370.4490000,,Markon: w
+2400.3410000,,Markoff: w
+2400.4490000,,Markon: 1
+2430.4120000,,Markoff: 1
+2430.4667090,,Markon: 1
+2460.3948730,,Markoff: 1
+2460.4490000,,Markon: 1
+2490.3940000,,Markoff: 1
+2490.4420000,,Markon: 1
+2520.3350000,,Markoff: 1
+2520.4490000,,Markon: 1
+2550.3771640,,Markoff: 1
+2550.4600000,,Markon: 1
+2580.4060000,,Markoff: 1
+2580.5300000,,Markon: 1
+2610.4060000,,Markoff: 1
+2610.4770000,,Markon: 1
+2640.3520000,,Markoff: 1
+2640.4420000,,Markon: 1
+2670.4060000,,Markoff: 1
+2670.4844180,,Markon: 1
+2700.4125820,,Markoff: 1
+2700.5198360,,Markon: w
+2730.4125820,,Markoff: w
+2730.4420000,,Markon: 1
+2760.3700000,,Markoff: 1
+2760.4950000,,Markon: w
+2790.3170000,,Markoff: w
+2790.5130000,,Markon: 1
+2820.3350000,,Markoff: 1
+2820.4490000,,Markon: w
+2850.4120000,,Markoff: w
+2850.5130000,,Markon: 1
+2880.3350000,,Markoff: w
+2880.4600000,,Markon: w
+2910.3700000,,Markoff: w
+2910.4840000,,Markon: w
+2940.3590000,,Markoff: w
+2940.4660000,,Markon: w
+2970.3240000,,Markoff: w
+2970.4667090,,Markon: 1
+3000.3594550,,Markoff: 1
+3000.4420000,,Markon: 1
+3030.4060000,,Markoff: 1
+3030.4600000,,Markon: 1
+3060.3240000,,Markoff: 1
+3060.5021270,,Markon: 1
+3090.4125820,,Markoff: 1
+3090.4660000,,Markon: w
+3107.6320000,,Spindle
+3120.3410000,,Markoff: w
+3120.4240000,,Markon: 1
+3150.3880000,,Markoff: 1
+3150.4310000,,Markon: w
+3180.4120000,,Markoff: w
+3180.4490000,,Markon: 1
+3210.3410000,,Markoff: 1
+3210.4660000,,Markon: 1
+3240.3940000,,Markoff: 1
+3240.4660000,,Markon: 1
+3263.0090000,,Spindle
+3266.1030000,,Spindle
+3270.3940000,,Markoff: 1
+3270.4420000,,Markon: 1
+3300.3700000,,Markoff: 1
+3300.4844180,,Markon: 2
+3305.0630000,,Spindle
+3308.9990000,,Spindle
+3310.1310000,,Spindle
+3311.1050000,,Spindle
+3321.2540000,,Spindle
+3321.8990000,,K-Complex
+3330.3948730,,Markoff: 2
+3330.4490000,,Markon: 1
+3349.8750000,,Spindle
+3356.4540000,,Spindle
+3360.4120000,,Markoff: 1
+3360.4840000,,Markon: 1
+3383.7420000,,Spindle
+3390.3590000,,Markoff: 1
+3390.4490000,,Markon: 2
+3395.9760000,,Spindle
+3420.3771640,,Markoff: 2
+3420.4840000,,Markon: 1
+3450.3770000,,Markoff: 1
+3450.4844180,,Markon: 2
+3458.4330000,,Spindle
+3465.2650000,,Spindle
+3468.5560000,,Spindle
+3480.3240370,,Markoff: 2
+3480.4312910,,Markon: 2
+3485.0380000,,Spindle
+3493.8710000,,Spindle
+3503.4500000,0.434000,K-Complex
+3505.8590000,,Spindle
+3510.4125820,,Markoff: 2
+3510.4844180,,Markon: 2
+3525.1310000,0.434000,Spindle
+3540.4125820,,Markoff: 2
+3540.5198360,,Markon: 2
+3542.0980000,0.434000,Spindle
+3551.9710000,0.434000,Spindle
+3562.4890000,0.434000,Spindle
+3566.4910000,0.434000,Spindle
+3570.3594550,,Markoff: 2
+3570.4312910,,Markon: 2
+3571.8350000,0.434000,K-Complex
+3600.3771640,,Markoff: 2
+3600.4520000,,Markon: w
+3601.6390000,,Markoff: w
