Onset,Duration,Annotation
+1121.561,,spindle
+1137.575,,spindle
+1140.514,,Marker:Markoff: 2
+1140.939,,Marker:Markon: 2
+1141.699,,spindle
+1149.708,,spindle
+1160.594,,spindle
+1170.514,,Marker:Markoff: 2
+1170.939,,Marker:Markon: 2
+1178.713383,,spindle
+1185.9693071,,spindle
+1191.756037,,spindle
+1200.514,,Marker:Markoff: 2
+1200.939,,Marker:Markon: 2
+1203.0546152,,spindle
+1206.7039043,,spindle
+1222.4337621,,spindle
+1226.2726247,,spindle
+1230.514,,Marker:Markoff: 2
+1230.939,,Marker:Markon: 2
+1231.0688332,,spindle
+1240.6422929,,spindle
+1244.7655157,,spindle
+1257.5759422,,k-complex
+1260.514,,Marker:Markoff: 2
+1260.939,,Marker:Markon: 2
+1290.253,,spindle
+1290.514,,Marker:Markoff: 2
+1290.939,,Marker:Markon: 2
+1299.59,,spindle
+1307.594,,spindle
+1311.149,,spindle
+1315.0119612,,spindle
+1320.4953735,,Marker:Markoff:SWS
+1320.8982171,,Marker:Markon:SWS
+1324.8176483,,spindle
+1330.841345,,spindle
+1348.1541412,,spindle
+1350.495,,Marker:Markoff:SWS
+1350.898,,Marker:Markon:SWS
+1352.4764161,,spindle
+1357.5427668,,spindle
+1365.8318663,,spindle
+1380.495,,Marker:Markoff:SWS
+1380.898,,Marker:Markon:SWS
+1391.367,,spindle
+1408.6422929,,spindle
+1410.495,,Marker:Markoff:SWS
+1410.898,,Marker:Markon:SWS
+1415.7228616,,spindle
+1419.348454,,spindle
+1436.3247573,,spindle
+1440.495,,Marker:Markoff:SWS
+1440.898,,Marker:Markon:SWS
+1448.6328142,,spindle
+1466.756037,,spindle
+1470.495,,Marker:Markoff:SWS
+1470.898,,Marker:Markon:SWS
+1483.6565109,,spindle
+1494.6233355,,spindle
+1500.495,,Marker:Markoff:SWS
+1500.898,,Marker:Markon:SWS
+1530.495,,Marker:Markoff:SWS
+1530.898,,Marker:Markon:SWS
+1560.495,,Marker:Markoff:SWS
+1560.898,,Marker:Markon:SWS
+1570.1541412,,spindle
+1576.827127,,spindle
+1590.495,,Marker:Markoff:SWS
+1590.898,,Marker:Markon:SWS
+1620.495,,Marker:Markoff:SWS
+1620.898,,Marker:Markon:SWS
+1650.495,,Marker:Markoff:SWS
+1650.898,,Marker:Markon:SWS
+1680.495,,Marker:Markoff:SWS
+1680.898,,Marker:Markon:SWS
+1686.3152787,,spindle
+1710.495,,Marker:Markoff:SWS
+1710.898,,Marker:Markon:SWS
+1733.5190701,,spindle
+1740.495,,Marker:Markoff:SWS
+1740.898,,Marker:Markon:SWS
+1756.6233355,,spindle
+1770.495,,Marker:Markoff:SWS
+1770.898,,Marker:Markon:SWS
