Onset,Duration,Annotation
+1080.299,,Markon:Markoff:2
+1080.719,,Markon:Markon:2
+1099.6085004,,spindle
+1103.6982329,,k-complex
+1108.2720034,,spindle
+1110.299,,Markon:Markoff:2
+1110.719,,Markon:Markon:2
+1113.5860672,,spindle
+1119.4553511,,spindle
+1140.299,,Markon:Markoff:2
+1140.719,,Markon:Markon:2
+1142.6179913,,spindle
+1157.9014253,,spindle
+1162.8194581,,spindle
+1165.9165245,,spindle
+1170.299,,Markon:Markoff:2
+1170.719,,Markon:Markon:2
+1171.4946091,,spindle
+1173.301339,,spindle
+1181.4963347,,spindle
+1185.0683796,,spindle
+1188.5498291,,spindle
+1192.2564728,,spindle
+1195.3328317,,spindle
+1198.6576807,,spindle
+1200.299,,Markon:Markoff:2
+1200.719,,Markon:Markon:2
+1210.9954719,,spindle
+1217.1579534,,spindle
+1221.157,,spindle
+1230.299,,Markon:Markoff:2
+1230.719,,Markon:Markon:2
+1234.6169698,,spindle
+1240.5134322,,spindle
+1243.7994547,,spindle
+1248.2386264,,spindle
+1251.685132,,spindle
+1255.1497566,,spindle
+1260.299,,Markon:Markoff:2
+1260.719,,Markon:Markon:2
+1290.299,,Markon:Markoff:2
+1290.719,,Markon:Markon:2
+1300.4124831,,spindle
+1311.0160207,,spindle
+1320.299,,Markon:Markoff:2
+1320.719,,Markon:Markon:2
+1350.299,,Markon:Markoff:2
+1350.719,,Markon:Markon:2
+1366.1148127,,spindle
+1380.299,,Markon:Markoff:2
+1380.719,,Markon:Markon:2
+1404.5337083,,spindle
+1408.6104987,,spindle
+1409.7752959,,k-complex
+1410.299,,Markon:Markoff:2
+1410.719,,Markon:Markon:2
+1413.5091182,,spindle
+1440.299,,Markon:Markoff:2
+1440.509,,k-complex
+1440.719,,Markon:Markon:2
+1470.299,,Markon:Markoff:2
+1470.719,,Markon:Markon:2
+1500.299,,Markon:Markoff:2
+1500.719,,Markon:Markon:2
+1509.3654598,,spindle
+1530.299,,Markon:Markoff:2
+1530.719,,Markon:Markon:2
+1550.770119,,spindle
+1555.5975565,,spindle
+1560.299,,Markon:Markoff:2
+1560.719,,Markon:Markon:2
+1590.299,,Markon:Markoff:2
+1590.719,,Markon:Markon:2
+1598.2278412,,spindle
+1601.6665815,,spindle
+1620.299,,Markon:Markoff:2
+1620.719,,Markon:Markon:2
+1639.1005763,,spindle
+1642.9055806,,spindle
+1649.8490664,,spindle
+1650.299,,Markon:Markoff:2
+1650.719,,Markon:Markon:2
+1654.3089456,,spindle
+1657.8939327,,spindle
+1667.3818533,,spindle
+1670.7079965,,spindle
+1674.4159344,,spindle
+1680.299,,Markon:Markoff:2
+1680.719,,Markon:Markon:2
+1682.2783157,,spindle
+1685.539748,,spindle
+1696.9689974,,spindle
+1710.299,,Markon:Markoff:2
+1710.719,,Markon:Markon:2
+1727.9927247,,spindle
+1740.299,,Markon:Markoff:2
+1740.719,,Markon:Markon:2
+1765.8111026,,spindle
+1770.299,,Markon:Markoff:2
+1770.719,,Markon:Markon:2
